name,image,link,no_of_ratings,discount_price,actual_price,rating,review_text,brand,cleaned_review_text,sentiment
R for Rabbit Lullabies Automatic Swing Baby Cradle with Remote Control  Mosquito Net Soothing Musical Swing Cradles Ele,https://m.media-amazon.com/images/I/81UWXHr-GWL._AC_UL320_.jpg,https://www.amazon.in/Rabbit-Lullabies-Cradle-Automatic-Gentle/dp/B074KG7KJW/ref=sr_1_4740?qid=1679133949&s=electronics&sr=1-4740,1385.0,8991.0,10998.0,5.0,Nice I phone,R,nice phone,Positive
Compatible with LG Split AC Remote Works for Split AC only,https://m.media-amazon.com/images/I/61l174aKiJL._AC_UL320_.jpg,https://www.amazon.in/Compatible-Split-Remote-Works-only/dp/B08MWHPTLX/ref=sr_1_4741_mod_primary_new?qid=1679133949&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4741,112.0,280.0,899.0,5.0,Just amazing,Compatible,amazing,Positive
Cubetek 3 in 1 LCD Display V50 Bluetooth Transmitter Receiver Bypass Audio Adapter with Aux Optical Dual Link Support,https://m.media-amazon.com/images/I/61BRjNg6gPS._AC_UL320_.jpg,https://www.amazon.in/Bluetooth-Transmitter-Receiver-Headphones-Speakers/dp/B0978V2CP6/ref=sr_1_4742?qid=1679133949&s=electronics&sr=1-4742,960.0,1990.0,3100.0,4.0,nothing much,Cubetek,nothing much,Positive
Eveready Heavy Duty 1050 R20 Battery Pack of 2,https://m.media-amazon.com/images/I/71G6DD6PZ5L._AC_UL320_.jpg,https://www.amazon.in/Eveready-Heavy-Duty-1050-R20/dp/B010UMWK1O/ref=sr_1_4743?qid=1679133949&s=electronics&sr=1-4743,492.0,58.01,90.0,4.0,Works fine..,Eveready,work fine,Positive
Papergrid Notebook  A4 297 cm x 21 cm Single Line 216 Pages Soft Cover  Pack of 6,https://m.media-amazon.com/images/I/71Z9peabisL._AC_UL320_.jpg,https://www.amazon.in/Papergrid-Notebook-Single-Pages-Cover/dp/B07J6N1BSG/ref=sr_1_4744?qid=1679133949&s=electronics&sr=1-4744,731.0,3079.3703778762933,600.0,5.0,Good quality,Papergrid,good quality,Positive
Lenovo Tab P11 Plus Tablet 11 inch 2794 cm 6 GB 128 GB WiFiLTE Voice Calling Slate Grey with 2K Display Quad,https://m.media-amazon.com/images/I/511mMK0LW2L._AC_UL320_.jpg,https://www.amazon.in/Lenovo-Calling-Speakers-Certified-Protection/dp/B00NXEINKE/ref=sr_1_4745?qid=1679133949&s=electronics&sr=1-4745,353.0,26499.0,39000.0,5.0,It’s awesome,Lenovo,awesome,Positive
Crysendo Headphone Cushion Compatible with JBL Infinity Glide 500  700 Ear Cushion Pads  Replacement Ear Pad Covers  Pr,https://m.media-amazon.com/images/I/61P+12KN+eL._AC_UL320_.jpg,https://www.amazon.in/Crysendo-Headphone-Compatible-Infinity-Replacement/dp/B09P1JZ4VR/ref=sr_1_4747?qid=1679133949&s=electronics&sr=1-4747,255.0,449.0,849.0,5.0,Supper Apple,Crysendo,supper apple,Positive
HAMMER Bash Over The Ear Wireless Bluetooth Headphones with Mic Deep Bass Foldable Headphones Fast Pairing Upto 8 Hour,https://m.media-amazon.com/images/I/51oZ4ZKdzTL._AC_UL320_.jpg,https://www.amazon.in/Hammer-Bash-Bluetooth-Headphone-Black/dp/B07RY6QMRK/ref=sr_1_4748?qid=1679133949&s=electronics&sr=1-4748,747.0,1999.0,8245.0,5.0,Nice i phone,HAMMER,nice phone,Positive
Prolet 20mmWatch 4 Silicone Smart Watch Replacement Sport Band Compatible with Samsung Galaxy Watch 440mm42mm44mm46mm,https://m.media-amazon.com/images/I/51iSVD2b-sL._AC_UL320_.jpg,https://www.amazon.in/Silicone-Replacement-Compatible-Samsung-Straps/dp/B09N7JVKSM/ref=sr_1_4749?qid=1679133949&s=electronics&sr=1-4749,458.0,299.0,799.0,5.0,Nice product,Prolet,nice product,Positive
CEDO Samsung M31  F41  M31 Prime Flip Cover  Leather Finish  Inside Pockets  Inbuilt Stand  Shockproof Wallet Style,https://m.media-amazon.com/images/I/616wbEjeP3L._AC_UL320_.jpg,https://www.amazon.in/CEDO-Samsung-Galaxy-M31-Magnetic/dp/B084TKZFCB/ref=sr_1_4750?qid=1679133949&s=electronics&sr=1-4750,4558.0,229.0,999.0,5.0,Superb phone,CEDO,superb phone,Positive
Noise Flair inEar Wireless Bluetooth Smart Neckband Earphone with Touch Controls 35 Hour Playtime Environmental Cancell,https://m.media-amazon.com/images/I/51m9-2YERmS._AC_UL320_.jpg,https://www.amazon.in/Noise-Wireless-Bluetooth-Environmental-Cancellation/dp/B08SW6MQMD/ref=sr_1_4751?qid=1679133949&s=electronics&sr=1-4751,23273.0,1799.0,3999.0,1.0,Poor quality,Noise,poor quality,Negative
Hynix Sk 8gb 2rx8 Pc3l12800s 1600mhz Laptop RAM Memory Hmt41gs6bfr8apb,https://m.media-amazon.com/images/I/61FaYKVgWKL._AC_UL320_.jpg,https://www.amazon.in/Sk-Hynix-Pc3l-12800s-1600mhz-Hmt41gs6bfr8a-pb/dp/B016Z5VB38/ref=sr_1_4752?qid=1679133949&s=electronics&sr=1-4752,605.0,1180.0,5999.0,5.0,Good product,Hynix,good product,Positive
Amazon Basics High Speed HDMI Cable GoldPlated A Male to A Male  Supports 4K 60Hz and Audio Return 3 Feet,https://m.media-amazon.com/images/I/61+IjYz91-L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Basics-Speed-Cable-Gold-Plated/dp/B0BJK9WCXN/ref=sr_1_4753?qid=1679133949&s=electronics&sr=1-4753,47.0,409.0,699.0,5.0,Good handset,Amazon,good handset,Positive
Pikkme iPhone 1212 Pro Back Cover  Flexible Pu Leather  Full Camera Protection  Raised Edges  Super SoftTouch  Bump,https://m.media-amazon.com/images/I/61mPXhv4A1L._AC_UL320_.jpg,https://www.amazon.in/Pikkme-Flexible-Leather-Protection-Soft-Touch/dp/B0B3W1KF7D/ref=sr_1_4754?qid=1679133949&s=electronics&sr=1-4754,256.0,299.0,999.0,5.0,Nice product,Pikkme,nice product,Positive
Newlike Samsung Galaxy A14 5g Bumper Transparent Back Cover Clear Thin Case  for Samsung Galaxy A14 5g,https://m.media-amazon.com/images/I/61GAIdqrmKL._AC_UL320_.jpg,https://www.amazon.in/Newlike-Samsung-Galaxy-Bumper-Transparent/dp/B0BST1DMCL/ref=sr_1_4756?qid=1679133950&s=electronics&sr=1-4756,5.0,249.0,999.0,4.0,Good product,Newlike,good product,Positive
Storite 45CM High Speed Micro USB 30 Cable A to Micro B for External  Desktop Hard Drives Black,https://m.media-amazon.com/images/I/71Z8+52FhBL._AC_UL320_.jpg,https://www.amazon.in/Storite-Feet-Micro-USB-Cable/dp/B07924P3C5/ref=sr_1_4757?qid=1679133950&s=electronics&sr=1-4757,2035.0,299.0,799.0,5.0,Nice product,Storite,nice product,Positive
SGJET 4 Universal Socket 3 Switch Multi Plug Extension BoardExtension Cord,https://m.media-amazon.com/images/I/71EedO7LXUL._AC_UL320_.jpg,https://www.amazon.in/SGJET-Universal-Socket-Switch-Extension/dp/B0BFJ9LY4W/ref=sr_1_4758?qid=1679133950&s=electronics&sr=1-4758,137.0,179.0,499.0,5.0,Overall good,SGJET,overall good,Positive
Pikkme Samsung Galaxy M30s  M21  M21 2021 Flip Cover PU Leather Finish  360 Protection  Wallet  Stand  Strong Magne,https://m.media-amazon.com/images/I/71yf38ZnzmL._AC_UL320_.jpg,https://www.amazon.in/Pikkme-Samsung-Leather-Protection-Magnetic/dp/B0BB82J443/ref=sr_1_4759?qid=1679133950&s=electronics&sr=1-4759,4918.0,199.0,999.0,5.0,Good product,Pikkme,good product,Positive
FLiX Usb ChargerFlix Beetel Bolt 24 Dual Poart5V24A12W Usb Wall Charger Fast ChargingAdapter For AndroidIphone 1,https://m.media-amazon.com/images/I/418Me4xUrkL._AC_UL320_.jpg,https://www.amazon.in/FLiX-Charger-Charging-Adapter-More-Black/dp/B09T37CKQ5/ref=sr_1_4760?qid=1679133950&s=electronics&sr=1-4760,2441.0,244.0,599.0,5.0,Just awesome,FLiX,awesome,Positive
HP x5600B 64GB OTG Type B usb32 Pen Drive Grey  Black,https://m.media-amazon.com/images/I/41GumEcxkOL._AC_UL320_.jpg,https://www.amazon.in/Flash-Drive-HP-x5600b-Black/dp/B099RRSWJD/ref=sr_1_4761?qid=1679133950&s=electronics&sr=1-4761,284.0,649.0,2300.0,5.0,Good product,HP,good product,Positive
VEMIGON Compatible with Apple Watch Straps 49mm 45mm 44mm 42mm and 41mm 40mm 38mm Solo Loop Braided Nylon Sport Band for,https://m.media-amazon.com/images/I/61prXeqpPuL._AC_UL320_.jpg,https://www.amazon.in/VEMIGON-Compatible-Braided-Included-Camouflage/dp/B0BFWK9GF2/ref=sr_1_4762?qid=1679133950&s=electronics&sr=1-4762,150.0,3079.3703778762933,598.0,4.0,Nice phone😍,VEMIGON,nice phone,Positive
Vibez by Lifelong Haile Smartwatch For Men with HD Display24x7 Heart Rate  Blood Oxygen TrackingSports ModeSleep Monit,https://m.media-amazon.com/images/I/618nNi7NDAL._AC_UL320_.jpg,https://www.amazon.in/Vibez-Smartwatch-Waterproof-VBSWM108-Manufacturer/dp/B09ZY1Y6JH/ref=sr_1_4763?qid=1679133950&s=electronics&sr=1-4763,67.0,1999.0,11999.0,5.0,Nice product,Vibez,nice product,Positive
TheGiftKart Crystal Clear Back Cover Case for Samsung Galaxy A23 4G  A23 5G  360 Degree Protection  Shock Proof Design,https://m.media-amazon.com/images/I/512AUxTnQCL._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Crystal-Samsung-Protection-Transparent/dp/B0BT1KLD47/ref=sr_1_4764?qid=1679133950&s=electronics&sr=1-4764,318.0,279.0,999.0,5.0,Superb phone,TheGiftKart,superb phone,Positive
OREI India to USA Converter Plug Japan Canada Adapter  Type B USA Travel Adapter  2 in 1  Perfect for Laptop Camera,https://m.media-amazon.com/images/I/513b+p07hXL._AC_UL320_.jpg,https://www.amazon.in/India-Japan-Philippines-Travel-Adapter/dp/B0829VPK4P/ref=sr_1_4765?qid=1679133950&s=electronics&sr=1-4765,11400.0,548.0,999.0,4.0,Satisfactory,OREI,satisfactory,Positive
DEVCOMM Silicone Keyboard Skin Protector Keyguard Keyboard Dust Cover Keyboard Skin for Laptop 156 inches 393 x 1199 x,https://m.media-amazon.com/images/I/61sJ28tFXdL._AC_UL320_.jpg,https://www.amazon.in/Silicone-Keyboard-Protector-Keyguard-Laptop/dp/B09BBSYH76/ref=sr_1_4766_mod_primary_new?qid=1679133950&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4766,52.0,98.0,99.0,4.0,Nice phone😍,DEVCOMM,nice phone,Positive
Pidilite Fevicryl Acrylic Painting Color Lemon Yellow 500ml,https://m.media-amazon.com/images/I/51wvi8uiY0L._AC_UL320_.jpg,https://www.amazon.in/Pidilite-Fevicryl-Acrylic-Colour-500/dp/B071JF5M4M/ref=sr_1_4767?qid=1679133950&s=electronics&sr=1-4767,184.0,259.0,310.0,5.0,Awesome 👍🔥,Pidilite,awesome,Positive
XPPEN Star03 V2 8192 Levels of Pressure Sensitivity BatteryFree Stylus 8 Shortcut Keys and 8 nibs Graphics Drawing Tab,https://m.media-amazon.com/images/I/61RQjnGRKsL._AC_UL320_.jpg,https://www.amazon.in/XP-PEN-Graphics-Drawing-6-inches-Battery-Free/dp/B017ATNRTY/ref=sr_1_4770?qid=1679133950&s=electronics&sr=1-4770,3748.0,4499.0,7499.0,5.0,best product,XPPEN,best product,Positive
Newlike Silicone Bumper Thin Back Cover for Samsung Galaxy A33 5G Transparent,https://m.media-amazon.com/images/I/51dCacxV-CL._AC_UL320_.jpg,https://www.amazon.in/Newlike-Silicone-Bumper-Samsung-Transparent/dp/B09WVK7D9V/ref=sr_1_4771?qid=1679133950&s=electronics&sr=1-4771,146.0,259.0,999.0,5.0,Good handset,Newlike,good handset,Positive
Sony Bravia 126 cm 50 inches 4K Ultra HD Smart LED Google TV KD50X74K Black,https://m.media-amazon.com/images/I/81wxS8abrgL._AC_UL320_.jpg,https://www.amazon.in/Sony-Bravia-inches-KD-50X74K-Compatibility/dp/B09WN72QWY/ref=sr_1_4772?qid=1679133950&s=electronics&sr=1-4772,8000.0,51999.0,85900.0,5.0,A good phone,Sony,good phone,Positive
ZEBRONICS Gaming AC32FHD LED Curved 165Hz 80cm 32 1920x1080 Pixels FHD Resolution Monitor with Display Port  HDMI Dual,https://m.media-amazon.com/images/I/81bcQfYiZrL._AC_UL320_.jpg,https://www.amazon.in/Zebronics-1920x1080-Resolution-Brightness-Headphone/dp/B09XK6Z5F8/ref=sr_1_4773?qid=1679133950&s=electronics&sr=1-4773,134.0,16999.0,44999.0,4.0,Good product,ZEBRONICS,good product,Positive
Pikkme Mi Redmi Note 5 Pro Back Cover Soft Matte Liquid Silicone TPU  Camera Protection  Shockproof Slim Back Case for M,https://m.media-amazon.com/images/I/51z2YQ0gDOL._AC_UL320_.jpg,https://www.amazon.in/Pikkme-Liquid-Silicone-Protection-Shockproof/dp/B0BD1QRQMS/ref=sr_1_4774?qid=1679133950&s=electronics&sr=1-4774,38.0,199.0,999.0,5.0,Good Product,Pikkme,good product,Positive
Logitech G213 Prodigy Gaming Keyboard LIGHTSYNC RGB Backlit Keys SpillResistant Customizable Keys Dedicated MultiMed,https://m.media-amazon.com/images/I/61Nt8geXzWL._AC_UL320_.jpg,https://www.amazon.in/Logitech-Prodigy-G213-Gaming-Keyboard/dp/B01K48R5V4/ref=sr_1_4775?qid=1679133950&s=electronics&sr=1-4775,5965.0,3995.0,4995.0,4.0,Good product,Logitech,good product,Positive
Robustrion Trifold Flip Cover for Apple iPad Cover 102 inch  iPad 9th Generation Cover  iPad 8th Generation  iPad 7th,https://m.media-amazon.com/images/I/61ugi2p5GeL._AC_UL320_.jpg,https://www.amazon.in/Robustrion-Trifold-Cover-Apple-Generation/dp/B0B8DN5W5W/ref=sr_1_4776?qid=1679133950&s=electronics&sr=1-4776,5883.0,599.0,1999.0,4.0,All over gud,Robustrion,gud,Positive
Edge to Edge Tempered Glass for Noise COLORFIT PRO 2 SMARTWATCH Pack of 2,https://m.media-amazon.com/images/I/41j5rVrgQAL._AC_UL320_.jpg,https://www.amazon.in/Tempered-Glass-Noise-COLORFIT-SMARTWATCH/dp/B09RGW5MC9/ref=sr_1_4777_mod_primary_new?qid=1679133950&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4777,309.0,142.0,399.0,5.0,Good product,Edge,good product,Positive
Portronics Power Brick II 20K 20000mAh Power Bank with 24A Max Output Dual Input Type C  Micro Dual USB OutputWhite,https://m.media-amazon.com/images/I/517lZr6pd3L._AC_UL320_.jpg,https://www.amazon.in/Portronics-Power-Brick-20000mAh-Output/dp/B0BBMBJRBS/ref=sr_1_4778?qid=1679133950&s=electronics&sr=1-4778,125.0,1399.0,2999.0,5.0,Just awesome,Portronics,awesome,Positive
Lenovo GX20K11840 45W Laptop AdapterCharger with Power Cord for Select Models of Lenovo Round pin  Black,https://m.media-amazon.com/images/I/517cafPYn3L._AC_UL320_.jpg,https://www.amazon.in/Lenovo-PA-1450-55-45W-Adaptor-Charger/dp/B01COS7XKA/ref=sr_1_4779?qid=1679133950&s=electronics&sr=1-4779,410.0,1299.0,2490.0,5.0,NICE PRODUCT,Lenovo,nice product,Positive
CEDO Samsung M33 5G Back Cover  Matte Soft Silicon Flexible  Camera Bump Protection  All Side Shock Proof Rubberised Ba,https://m.media-amazon.com/images/I/613SncQ+nlL._AC_UL320_.jpg,https://www.amazon.in/CEDO-Samsung-M33-5G-Galaxy/dp/B09XML5WVG/ref=sr_1_4780?qid=1679133950&s=electronics&sr=1-4780,513.0,149.0,999.0,5.0,Good product,CEDO,good product,Positive
STXXOR A1 Armband for Running Waterproof Washable Mobile Holder Arm Band for Fitness Gym Outdoor Sports Armband for iPho,https://m.media-amazon.com/images/I/31ZEOnQ5fRL._AC_UL320_.jpg,https://www.amazon.in/Armband-Running-Waterproof-Washable-Motorola/dp/B09WWZD6VV/ref=sr_1_4781?qid=1679133950&s=electronics&sr=1-4781,109.0,149.0,999.0,5.0,Nice product,STXXOR,nice product,Positive
CEDO Samsung M33 5G Back Cover  Matte Soft Silicon Flexible  Camera Bump Protection  All Side Shock Proof Rubberised Ba,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/613SncQ+nlL._AC_UL320_.jpg,https://www.amazon.in/CEDO-Samsung-M33-5G-Galaxy/dp/B09XML5WVG/ref=sr_1_4779?qid=1679133952&s=electronics&sr=1-4779,513.0,149.0,999.0,5.0,Nice,CEDO,nice,Positive
STXXOR A1 Armband for Running Waterproof Washable Mobile Holder Arm Band for Fitness Gym Outdoor Sports Armband for iPho,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31ZEOnQ5fRL._AC_UL320_.jpg,https://www.amazon.in/Armband-Running-Waterproof-Washable-Motorola/dp/B09WWZD6VV/ref=sr_1_4780?qid=1679133952&s=electronics&sr=1-4780,109.0,149.0,999.0,5.0,Good,STXXOR,good,Positive
TheGiftKart Back Case Cover for Samsung Galaxy S21 FE 5G Back Case Cover  Tough Armor Bumper  Ring Holder  Kickstand i,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61uZZmhS3IL._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Samsung-Galaxy-Kickstand-Protection/dp/B09PVF6LW9/ref=sr_1_4781?qid=1679133952&s=electronics&sr=1-4781,177.0,399.0,999.0,5.0,Nice,TheGiftKart,nice,Positive
Logitech K380 Wireless MultiDevice Bluetooth Keyboard for Windows Apple iOS Apple Tv Android Or Chrome for PcMacLap,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+WA7Sqj0L._AC_UL320_.jpg,https://www.amazon.in/Logitech-Wireless-Multi-Device-Bluetooth-Smartphone/dp/B0845N7PSG/ref=sr_1_4782?qid=1679133952&s=electronics&sr=1-4782,16899.0,2495.0,3195.0,5.0,Owsm,Logitech,owsm,Positive
Simmtronics 8GB DDR3L Laptop RAM 1600 MHz PC 12800 with 3 Year Warranty,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71zUcwxdlbL._AC_UL320_.jpg,https://www.amazon.in/Simmtronics-DDR3L-1600MHz-SODIMM-Laptop/dp/B07C4WKJR4/ref=sr_1_4783?qid=1679133952&s=electronics&sr=1-4783,457.0,1177.0,4900.0,5.0,Good,Simmtronics,good,Positive
BlueRigger High Speed HDMI Cable with Ethernet  Supports 3D 4K 60Hz Audio Return  Latest Version 10 Feet  3 Meters,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81pyQdiNt7S._AC_UL320_.jpg,https://www.amazon.in/BlueRigger-High-Speed-Cable-Ethernet/dp/B00GG57JO8/ref=sr_1_4784?qid=1679133952&s=electronics&sr=1-4784,44647.0,399.0,18899.0,5.0,Owsm,BlueRigger,owsm,Positive
Portronics Konnect A TypeC Cable with 3A Rapid Charging  480mbps Data Transmission1 M Cord LengthWhite,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51+Xck7N4VL._AC_UL320_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1179-Type-C-Cable/dp/B08LBBPTFY/ref=sr_1_4785?qid=1679133952&s=electronics&sr=1-4785,359.0,129.0,599.0,5.0,Good,Portronics,good,Positive
Introducing Kindle Paperwhite Signature Edition 32 GB  With a 68 display wireless charging and autoadjusting front,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/515Z2glAStL._AC_UL320_.jpg,https://www.amazon.in/Staging-Product-Not-Retail-Sale/dp/B08N3PFJLG/ref=sr_1_4786?qid=1679133952&s=electronics&sr=1-4786,448.0,3079.3703778762933,17999.0,5.0,Good,Introducing,good,Positive
Verilux Wireless Mouse Rechargeable Upgraded Ultra Slim 24G Silent Cordless Mouse Computer Mice 1600 DPI with USB Recei,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/414NSyhdddL._AC_UL320_.jpg,https://www.amazon.in/Verilux%C2%AE-Wireless-Rechargeable-Upgraded-Cordless/dp/B09Y8N16FZ/ref=sr_1_4787_mod_primary_new?qid=1679133952&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4787,361.0,791.0,1543.0,4.0,Nice,Verilux,nice,Positive
ZEBRONICS Nitro PRO Outemu RED Switch Gaming Mechanical Keyboard with Software Customization for Macros RGB LED 1000Hz P,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/716lRoobbPL._AC_UL320_.jpg,https://www.amazon.in/ZEBRONICS-Nitro-Mechanical-Customization-Detachable/dp/B0BSNNRSQV/ref=sr_1_4788?qid=1679133952&s=electronics&sr=1-4788,18.0,2499.0,4999.0,4.0,Best,ZEBRONICS,best,Positive
AmazonBasics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable for Tablet Personal Computer Smartphone B,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71b+bVbPTaL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Certified-Lightning-Charge-Collection/dp/B07DWD58FZ/ref=sr_1_4789?qid=1679133952&s=electronics&sr=1-4789,34723.0,609.0,1999.0,5.0,Nice,AmazonBasics,nice,Positive
Vivo Y100 5G Twilight Gold 8GB RAM 128GB Storage with No Cost EMIAdditional Exchange Offers,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61adulQolcL._AC_UL320_.jpg,https://www.amazon.in/Vivo-Twilight-Storage-Additional-Exchange/dp/B07WHQQ97D/ref=sr_1_4790?qid=1679133952&s=electronics&sr=1-4790,17.0,24999.0,29999.0,4.0,Good,Vivo,good,Positive
Boosty 6x9FT Chroma Green Backdrop Green Screen Background Photo Light Studio Green Photography Background for VFX Editin,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51zFCyScOxL._AC_UL320_.jpg,https://www.amazon.in/Boosty%C2%AE-Backdrop-Background-Photography-Instagram/dp/B09XK8CJT8/ref=sr_1_4791?qid=1679133952&s=electronics&sr=1-4791,1301.0,329.0,899.0,5.0,Good,Boosty,good,Positive
Hanumex 8x12 FT Premium Professional Backdrop Chromakey Screen Background Photo Light Studio Photography Background for V,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41VW-pBww7L._AC_UL320_.jpg,https://www.amazon.in/Hanumex-Green-BackDrop-Background-Studio/dp/B00JHN6DFM/ref=sr_1_4792?qid=1679133952&s=electronics&sr=1-4792,6486.0,496.0,1199.0,5.0,Good,Hanumex,good,Positive
AGARO USB Type A Female 30 to Micro OTG with Nylon Braided Cable,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71zYcFYXx7L._AC_UL320_.jpg,https://www.amazon.in/AGARO-Adapter-Female-Compatible-devices/dp/B09MZBHLKW/ref=sr_1_4793?qid=1679133952&s=electronics&sr=1-4793,2087.0,139.0,299.0,4.0,Like,AGARO,like,Positive
Portable InEar TWS Bluetooth L21 Earbuds Bluetooth Headset with Chaging Case with Mic,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41-DGGm544L._AC_UL320_.jpg,https://www.amazon.in/Portable-Bluetooth-Earbuds-Headset-Chaging/dp/B0B34DN7HT/ref=sr_1_4794_mod_primary_new?qid=1679133952&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4794,163.0,399.0,799.0,4.0,Good,Portable,good,Positive
Ambrane 50000mAh Power Bank 20W Fast Charging Metallic Body Triple Output Type C PD Input  Output LiPolymer Mult,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51G234tF5NL._AC_UL320_.jpg,https://www.amazon.in/Ambrane-Li-Polymer-Powerbank-Charging-Metallic/dp/B09YDH5ZQ1/ref=sr_1_4795?qid=1679133952&s=electronics&sr=1-4795,599.0,4499.0,6999.0,5.0,🔥👌,Ambrane,,Positive
Samsung 870 EVO 500GB SATA 635 cm 25 Internal Solid State Drive SSD MZ77E500,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/911ujeCkGfL._AC_UL320_.jpg,https://www.amazon.in/Samsung-500GB-Internal-Solid-MZ-77E500/dp/B08T1QQZ1T/ref=sr_1_4796?qid=1679133952&s=electronics&sr=1-4796,1528.0,4549.0,10449.0,5.0,Good,Samsung,good,Positive
OFIXO Card,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41Nn60eZbGL._AC_UL320_.jpg,https://www.amazon.in/OFIXO-Credit-Holder-Protector-Wallet/dp/B083ZG3ZRR/ref=sr_1_4797?qid=1679133952&s=electronics&sr=1-4797,404.0,198.0,199.0,5.0,Good,OFIXO,good,Positive
